"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032648","GO:0032648","regulation of interferon-beta production",31,0.616463026770208,1.59991926783642,0.00380327060336668,0.0360351166571279,0.0266834967971598,1939,"tags=45%, list=23%, signal=35%","Ptprs/Zbtb20/Trim56/Ifnar1/Ddx3x/Crebbp/Zc3hav1/Hmgb2/Hmgb1/Atg9a/Ppm1b/Tomm70a/Yy1/Traf3"
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration",28,0.628051841141376,1.60008864797637,0.00383772832117748,0.0361955609469958,0.0268023035360292,1245,"tags=36%, list=15%, signal=31%","Itpr1/Cngb1/Osbpl2/Tspoap1/Cacna1a/Cacnb2/Erc1/Cdh23/Trpc1/Cacna1d"
"GO:0007015","GO:0007015","actin filament organization",203,0.450810728186887,1.37115879992794,0.00382966666529808,0.0361955609469958,0.0268023035360292,1961,"tags=34%, list=23%, signal=27%","Diaph2/Nf2/Alms1/Pik3ca/Cyfip1/Braf/Sptbn4/Actn4/Mical2/Hip1/Sptbn1/Myo5b/Sptan1/Prkci/Shroom3/Clasp2/Sorbs1/Ccdc88a/Tgfbr1/Mical3/Baiap2l1/Tsc1/Rictor/Myh9/Myh10/Iqgap1/Fat1/Arhgap17/Myo6/Tmod3/Inpp5k/Ctnna2/Bin1/Fmn2/Add2/Nrp1/Diaph1/Arhgap35/Pak1/Dstn/Arhgef2/Lats1/Nck1/Elmo2/Abl2/Rock2/Limch1/Abi2/Rufy3/Hdac6/Ssh1/Jmy/Cyfip2/Actn1/Ssh2/Add1/Enah/Rasa1/Fchsd2/Arfgef1/Tjp1/Washc2/Washc4/Clasp1/Rflnb/Myo5a/Actr2/Mtor/Shtn1/Rhob"
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion",49,0.557378366412823,1.53121413515572,0.00384702685314061,0.0362006103196443,0.0268060425254205,1636,"tags=37%, list=19%, signal=30%","Pag1/Zfp608/Mia3/Wnk1/Twsg1/Dtx1/Casp3/Rc3h1/Tnfrsf21/Socs5/Fbxo38/Rc3h2/Hmgb1/Zbtb7b/Hfe/Prnp/Tsc2/Cblb"
"GO:0045216","GO:0045216","cell-cell junction organization",77,0.518229319695387,1.48631213495815,0.00386267535859355,0.0362652543326136,0.0268539105073514,1918,"tags=39%, list=23%, signal=30%","Cdh4/Tjp2/Nf2/Pkp4/Fbf1/Actn4/Cdh2/Prkci/Jup/Heg1/Itgb1/Tgfbr1/Plekha7/Epb41l3/Hipk1/Slc39a9/Ctnna1/Numb/Mpp7/Pard3/Rock2/Abi2/Cxadr/Gnpat/Add1/Rock1/Ikbkb/Tjp1/Pkn2/Nedd4l"
"GO:0007405","GO:0007405","neuroblast proliferation",29,0.63459305741473,1.63260991121121,0.00388640138268603,0.0363296465019423,0.0269015920026104,2279,"tags=72%, list=27%, signal=53%","Plxnb2/Ptn/Akna/Lrp6/Fzd3/Itgb1/Kifap3/Drd2/Ctnna1/Numb/Dock7/Zzef1/Arhgef2/Acsl6/Eml1/Frs2/Nf1/Btg2/Pafah1b1/Hif1a/Racgap1"
"GO:0097061","GO:0097061","dendritic spine organization",62,0.537106890581171,1.51108774476504,0.00388712267098971,0.0363296465019423,0.0269015920026104,2794,"tags=56%, list=33%, signal=38%","Igf1r/Dnm1l/Ctnnd2/Myo5b/Tanc2/Kif1a/Kalrn/Sipa1l1/Insr/App/Ppfia2/Abl2/Srcin1/Dhx36/Abi2/Hdac6/Ckap5/Prnp/Tanc1/Lrp8/Actr2/Mfn2/Lgmn/Pafah1b1/Pak3/Actr3/Ube3a/Dlg4/Caprin1/Adam10/Opa1/Afdn/Fyn/Arhgap44/Nlgn3"
"GO:0030098","GO:0030098","lymphocyte differentiation",172,0.45525802549809,1.37857433797097,0.00392756868112886,0.0366247995976147,0.027120148716551,2030,"tags=37%, list=24%, signal=29%","Ptprj/Gas6/Ahr/Braf/Pou2f2/Kmt2a/Arid2/Foxp1/Zfp608/Prkdc/Clptm1/Smarca2/Dclre1c/Smarca4/Rbpj/Tsc1/Nfatc1/Arid1a/Itpkb/Nfatc3/Jag2/Dtx1/Jak2/Bcl11a/Foxo3/Psap/Dicer1/Rc3h1/Smarcc2/Irf2bp2/Fnip1/Sos1/Pbrm1/Brd7/Enpp1/Hectd1/Brd2/Wwp1/Zmiz1/Socs5/Rc3h2/Ncor1/Abl2/Hmgb1/Chd7/Brd4/Zbtb7b/Hdac9/Atf2/Sp3/Phf14/Ap3d1/Lipa/Egr1/Ep300/Cyld/Smarcd1/Dcaf1/Yy1/Zeb1/Mtor/Lgals8/Drosha/Apc"
"GO:0071320","GO:0071320","cellular response to cAMP",21,0.665614583235472,1.63213739736971,0.00394779664474847,0.0367185149675536,0.0271895436292247,1547,"tags=52%, list=18%, signal=43%","Itpr1/Rapgef1/Akap7/Ahr/Pkd2/Akap6/Akap9/Inpp5k/Kcnq1/Crtc3/Hcn2"
"GO:0050863","GO:0050863","regulation of T cell activation",127,0.481642718327138,1.43658160306695,0.0039553955847401,0.0367185149675536,0.0271895436292247,2026,"tags=38%, list=24%, signal=29%","Pag1/Ppp3ca/Il6st/Slc7a1/Braf/Arid2/Zfp608/Clptm1/Twsg1/Smarca2/Smarca4/Arid1a/Itpkb/Dtx1/Jak2/Foxo3/Casp3/Dicer1/Rc3h1/Smarcc2/Sos1/Pbrm1/Brd7/Tnfrsf21/Brd2/Zmiz1/Socs5/Fbxo38/Nck1/Rc3h2/Abl2/Hmgb1/Brd4/Zbtb7b/Hfe/Prnp/Ap3d1/Tsc2/Dock8/Cblb/Flot2/Ep300/Cyld/Smarcd1/Zeb1/Ufl1/Lgals8/Drosha"
"GO:0061577","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel",10,0.777296808063213,1.63680134752556,0.00400574635090212,0.0371025519631764,0.0274739176203011,1245,"tags=70%, list=15%, signal=60%","Ubr3/Cacna2d1/Camk2d/Cacnb2/Bin1/Fbxo11/Cacna1d"
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization",87,0.504909649618226,1.46543298858263,0.0040538701636133,0.0374642900355403,0.0277417795724956,2058,"tags=39%, list=24%, signal=30%","Nf2/Cyfip1/Togaram1/Braf/Numa1/Map1b/Nav3/Clip1/Ccdc88a/Tgfbr1/Baiap2l1/Tsc1/Rictor/Akap9/Bin1/Nrp1/App/Pak1/Dstn/Nck1/Mecp2/Rock2/Limch1/Abi2/Ckap5/Dctn1/Slain2/Fchsd2/Psen1/Ep300/Mtor/Apc/Nckap1/Gda"
"GO:1904645","GO:1904645","response to amyloid-beta",19,0.675804183727345,1.61697191094104,0.00407787497906103,0.0374662211015877,0.0277432094997296,2128,"tags=63%, list=25%, signal=47%","Igf1r/Cacna1b/Abcc1/Cacna2d1/Cacna1a/Foxo3/App/Bace1/Prnp/Psen1/Gsk3b/Lgmn"
"GO:0048545","GO:0048545","response to steroid hormone",162,0.461962011455576,1.39253714845377,0.00408128770169801,0.0374662211015877,0.0277432094997296,1381,"tags=25%, list=16%, signal=22%","Fosb/Akap13/Txnip/Pappa/Por/Atp1a1/mt-Nd3/Abca3/Kdm3a/Cnot1/Pik3ca/Ahr/Ddx17/Abcc1/Ncoa2/Foxp1/Cnot3/Npc1/Errfi1/Abca2/Smarca4/Tbl1x/Adam9/Safb2/Jak2/Foxo3/Casp3/Ubr5/Clock/Hmgb2/Pak1/Ncoa1/Pck2/Cad/Zmiz1/Lats1/Safb/Ncor1/Hmgb1/Kdm4c/Hdac6"
"GO:0072659","GO:0072659","protein localization to plasma membrane",183,0.451810184312435,1.36841677257293,0.00407309234486729,0.0374662211015877,0.0277432094997296,2403,"tags=38%, list=28%, signal=28%","Rhbdf2/Gas6/Atp2c2/Ptpn9/Sptbn4/Pacs2/Ank3/Sptbn1/Kif13a/Myo5b/Lrp6/Atp2c1/Prkci/Golga4/Efr3b/Wnk1/Scn3b/Jup/Errfi1/Map7/Macf1/Itgb1/Sorbs1/Ccdc88a/Ptch1/Camk2d/Epb41l3/Zdhhc5/Cacnb2/Inpp5k/Atp6ap1/Numb/Bbs1/Trarg1/Sorl1/Ank2/Cltc/Hectd1/Grip1/C2cd5/Kcnb1/Rock2/Prnp/Sytl2/Appl1/Zdhhc23/Rock1/Ikbkb/Stxbp1/Ehd3/Atp1b1/Flot2/Zfyve27/Camk2a/Myo5a/Rab11fip2/Slmap/Exoc5/Ppp1r9b/Gga3/Hsp90b1/Gak/Actr3/Scarb2/Cnst/Bcl2l1/Golph3l/Kif5b/Ehd4"
"GO:0050921","GO:0050921","positive regulation of chemotaxis",38,0.59447747200362,1.59148659122217,0.00409930411299629,0.0375269622611609,0.0277881874736418,1293,"tags=32%, list=15%, signal=27%","Ptprj/Gas6/Dnm1l/Ptn/Bmpr2/Dscam/Wnk1/P2rx4/Megf8/Nrp1/App/Hmgb1"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus",137,0.471794149362149,1.41262287293247,0.00410607284968403,0.0375269622611609,0.0277881874736418,1381,"tags=26%, list=16%, signal=22%","Ptprs/Robo2/Parp14/Slc12a2/Syt11/Rtn4rl1/Tmprss6/Ahr/Rb1/D130043K22Rik/Susd4/Aph1b/Clasp2/Ash1l/Fem1a/Zdhhc18/Abr/Robo1/Pcbp2/Ythdf3/Drd2/Serpine2/Ranbp2/Nrxn1/Ctnna2/Otulin/Ilrun/Nrp1/Bace1/Arnt/Socs5/Sod1/Mapkbp1/Plxna3/Usp38/Hdac6"
"GO:0000165","GO:0000165","MAPK cascade",296,0.423564850497328,1.30518296041043,0.00412710749544871,0.0376359405379661,0.0278688843540698,2454,"tags=42%, list=29%, signal=31%","Akap12/Sema7a/Slco3a1/Ptprj/Gas6/Akap13/Sema6a/Rapgef1/Igf1r/Nf2/Taok1/Tab2/Braf/Mef2a/Atf7/Map4k5/Cdh2/Bmpr2/Abca7/Ppm1l/Gcnt2/Ash1l/Fem1a/Ece1/Errfi1/Peli2/Map3k12/Robo1/Ulk4/Rap1gds1/Phlpp1/Rb1cc1/Spag9/Camk2d/Nbr1/Drd2/Xiap/Myh9/Map3k4/Iqgap1/Itpkb/Adam9/Nr2c2/Nrxn1/Hipk2/Timp2/Jak2/Psap/Shoc2/Nrp1/Sos1/Wnk2/Insr/App/Pak1/Tnik/Fgd4/Fam3c/Aida/Sod1/Sh3gl2/Nck1/Mapkbp1/Ncor1/Taok2/Abl2/Hmgb1/Map4k4/Rock2/Mapk8ip3/Fktn/Mapk8ip2/Atf2/Raf1/Dusp16/Mapk6/Cdc42se1/Bmpr1a/Map3k2/Nek10/Frs2/Rock1/Stk40/Nagk/Nf1/Dag1/Pdgfa/Zdhhc17/Cyld/L1cam/Cdk12/Map4k3/Dstyk/Irak1/Hacd3/Rnf13/Apc/Eif3a/Crkl/Dusp8/Spred2/Ptpn1/Fbxo21/Itch/Pafah1b1/Map3k7/Map2k7/Nrg1/Jun/Ywhae/Ercc6/Pak3/Sema4c/Hipk3/Map3k5/Mapk1/Mink1/Smad1/Rhbdd3/Map2k4/Foxo1/Mapk8/Cd2ap"
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport",71,0.520153575501986,1.48149209196746,0.00427481556953406,0.0388970553254299,0.0288027221077347,1954,"tags=38%, list=23%, signal=30%","Itpr1/Ppp3ca/Akap7/Scn5a/Atp2c2/Mllt6/Ank3/Oga/Wnk1/Akap6/Scn3b/P2rx4/Stim2/Cacnb2/Ank2/Wnk2/Trpc1/Kcnq1/Cacna1d/Kcnj2/Ikbkb/Ehd3/Atp1b1/Camk2a/Hap1/Nedd4l/Kcnn2"
"GO:0007063","GO:0007063","regulation of sister chromatid cohesion",12,0.743243161611899,1.63047006983351,0.00430039861370522,0.0389582163886322,0.0288480110143753,858,"tags=42%, list=10%, signal=38%","Slf2/Tnks/Smc5/Atrx/Rad21"
"GO:0099509","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration",12,0.743126618858588,1.63021440724428,0.00430039861370522,0.0389582163886322,0.0288480110143753,1245,"tags=50%, list=15%, signal=43%","Osbpl2/Tspoap1/Cacna1a/Cacnb2/Erc1/Cacna1d"
"GO:0050873","GO:0050873","brown fat cell differentiation",24,-0.542299216911748,-1.82716937990484,0.00431634869055408,0.0390171475726016,0.0288916487268229,702,"tags=25%, list=8%, signal=23%","Metrnl/Pim1/Cebpb/Cbx4/Dio2/Plac8"
"GO:1901224","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction",28,0.624572097759015,1.59122330037406,0.00434144544956215,0.039138012027892,0.0289811471551566,1329,"tags=46%, list=16%, signal=39%","Ago3/Trim56/Actn4/Ddx3x/Ank3/Crebbp/Rc3h1/Vcp/App/Ago1/Rc3h2/Hmgb1/Trim44"
"GO:0072175","GO:0072175","epithelial tube formation",75,0.5124599774706,1.46870261028439,0.00434866800309911,0.039138012027892,0.0289811471551566,2269,"tags=49%, list=27%, signal=36%","Ift172/Plxnb2/Cep290/Lrp6/Fzd3/Shroom3/Ptch1/Brpf1/Tsc1/Arid1a/Kdm6a/Cc2d2a/Ski/Gatad2a/Rab23/Casp3/Arhgap35/Hectd1/Brd2/Mib1/Abl2/Setd2/Rock2/Ift122/Tsc2/Enah/Phactr4/Mthfr/Nup50/Nckap1/Kdm2a/Map3k7/Hif1a/Specc1l/Kdm2b/Sema4c/Med12"
"GO:0032607","GO:0032607","interferon-alpha production",14,0.734401519036735,1.644658677798,0.00443214683139705,0.0393794998910007,0.0291599655195628,1325,"tags=50%, list=16%, signal=42%","Ptprs/Ddx3x/Zc3hav1/Chuk/Setd2/Hmgb1/Dhx36"
"GO:0032647","GO:0032647","regulation of interferon-alpha production",14,0.734401519036735,1.644658677798,0.00443214683139705,0.0393794998910007,0.0291599655195628,1325,"tags=50%, list=16%, signal=42%","Ptprs/Ddx3x/Zc3hav1/Chuk/Setd2/Hmgb1/Dhx36"
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport",30,0.60530184580265,1.56884938917184,0.00443470533001236,0.0393794998910007,0.0291599655195628,1954,"tags=57%, list=23%, signal=44%","Akap7/Wwp2/Ank3/Wnk1/Akap6/Kcnab2/Bin1/Ank2/Wnk2/Kcnq1/Cacna1d/Prnp/Kcnj2/Atp1b1/Nedd4/Nedd4l/Kcnn2"
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic",45,0.572037882927756,1.56038029874234,0.00445176142558638,0.0393794998910007,0.0291599655195628,1866,"tags=51%, list=22%, signal=40%","Unc13c/Slc38a2/Grik5/Aph1b/Dscam/Drd2/Serpine2/Cacna1a/Nrxn1/Unc13b/Zzef1/Shank2/Pak1/Clcn3/Hdac6/Tshz3/Mapk8ip2/Syt1/Napb/Stxbp1/Nf1/Psen1/Myo5a"
"GO:1903522","GO:1903522","regulation of blood circulation",81,0.511492347100252,1.47289388815251,0.00439005142660319,0.0393794998910007,0.0291599655195628,2176,"tags=46%, list=26%, signal=34%","Atp1a1/Cacna1b/Scn5a/Ahr/Zdhhc21/Cacna1h/Sptbn4/Cacna2d1/Bmpr2/Akap6/Scn3b/Jup/Itgb1/P2rx4/Drd2/Akap9/Cacnb2/Bin1/Ank2/App/Wdr35/Kcnq1/Cacna1d/Gnao1/Cxadr/Kcnj2/Ehd3/Atp1b1/Mdm4/Tmem38a/Atp2a2/Kcnn2/Slc9a1/Gaa/Ptpn1/Calm2/Hif1a"
"GO:0030324","GO:0030324","lung development",85,0.506519764333157,1.46744104896281,0.00444917252060304,0.0393794998910007,0.0291599655195628,1768,"tags=38%, list=21%, signal=30%","Abca3/Atxn1l/Foxp1/Bmpr2/Esrp1/Errfi1/Sp1/Heg1/Pkd1/Rbpj/Tnrc6c/Cux1/Hipk2/Ccdc40/Dicer1/Bag6/Tmtc3/Wwp1/Rc3h2/Hmgb1/Mapk8ip3/Tmem67/Tshz3/Sp3/Phf14/Bmpr1a/Man1a2/Lipa/Stk40/Dag1/Ep300/Pdgfa"
"GO:0001816","GO:0001816","cytokine production",248,0.431537548111196,1.32429169745256,0.00442454890842288,0.0393794998910007,0.0291599655195628,1968,"tags=31%, list=23%, signal=25%","Akap12/Sema7a/Ptprj/Gas6/Ptprs/Slc7a5/Zbtb20/Trim56/Syt11/Ahr/Ifnar1/Pou2f2/Ddx3x/Foxp1/Rnf128/Sptbn1/Nav3/Dennd1b/Errfi1/Heg1/Twsg1/Pibf1/Drd2/Xiap/Crebbp/Iqgap1/Nploc4/Agpat1/Rad21/Ilrun/Jak2/Zc3hav1/Casp3/Dicer1/Sorl1/Kpna6/Chuk/Ubr5/Hmgb2/App/Tnfrsf21/Arnt/Arhgef2/Socs5/Sod1/Eif2ak3/Mapkbp1/Abl2/Setd2/Hmgb1/Nek7/Rock2/Dhx36/Ddx21/Zbtb7b/Hdac9/Atf2/Hfe/Laptm4b/Prnp/Selenos/Bmpr1a/Ncl/Zbtb37/Appl1/Ikbkb/Egr1/Atg9a/Psen1/Ppm1b/Tomm70a/Mast2/Tut4/Yy1/Gsk3b/Irak1/Traf3/Furin"
"GO:0001817","GO:0001817","regulation of cytokine production",248,0.431537548111196,1.32429169745256,0.00442454890842288,0.0393794998910007,0.0291599655195628,1968,"tags=31%, list=23%, signal=25%","Akap12/Sema7a/Ptprj/Gas6/Ptprs/Slc7a5/Zbtb20/Trim56/Syt11/Ahr/Ifnar1/Pou2f2/Ddx3x/Foxp1/Rnf128/Sptbn1/Nav3/Dennd1b/Errfi1/Heg1/Twsg1/Pibf1/Drd2/Xiap/Crebbp/Iqgap1/Nploc4/Agpat1/Rad21/Ilrun/Jak2/Zc3hav1/Casp3/Dicer1/Sorl1/Kpna6/Chuk/Ubr5/Hmgb2/App/Tnfrsf21/Arnt/Arhgef2/Socs5/Sod1/Eif2ak3/Mapkbp1/Abl2/Setd2/Hmgb1/Nek7/Rock2/Dhx36/Ddx21/Zbtb7b/Hdac9/Atf2/Hfe/Laptm4b/Prnp/Selenos/Bmpr1a/Ncl/Zbtb37/Appl1/Ikbkb/Egr1/Atg9a/Psen1/Ppm1b/Tomm70a/Mast2/Tut4/Yy1/Gsk3b/Irak1/Traf3/Furin"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",327,0.416104423975871,1.28253303839284,0.004498909339188,0.0397115266670633,0.0294058266749445,2653,"tags=43%, list=31%, signal=30%","Fosb/Ptprj/Akap13/Ppp3ca/Bcas3/Por/Atp1a1/Igf1r/mt-Nd3/Kdm3a/Cnot1/Pik3ca/Cyfip1/Ahr/Umodl1/Rb1/Ddx17/Map1b/Ncoa2/Actn4/Foxp1/Mbd5/Phip/Prkci/Cnot3/Prkdc/Npc1/Errfi1/Ide/Sp1/Sorbs1/Socs7/Kmt2e/Agtrap/Adipor1/Rap1gds1/Smarca4/Kdm6a/Cacna1a/Kat2b/Inpp5k/Safb2/Jak2/Foxo3/Efna5/Ncoa5/Shoc2/Trarg1/Sorl1/Sesn3/Ubr5/Clock/Sos1/Insr/Pak1/Ncoa1/Cpeb1/Pck2/Enpp1/Kbtbd2/Zmiz1/Lats1/Nck1/C2cd5/Safb/Ncor1/Rock2/Zfp106/Kdm4c/Osbpl8/Hdac6/Zbtb7b/Hdac9/Brd8/Raf1/Nfe2l2/Tsc2/Ncl/Irs2/Hcn2/Appl1/Ctsb/Prkaa2/Rock1/Lpin2/Ep300/Fbxo32/Camk2a/Cry2/Ctbp2/Cdk12/Nedd4/Lpin1/Myo5a/Ppargc1a/Ufl1/Gsk3b/Mtor/Rps6kb1/Mfn2/Ndel1/Apc/Crkl/Slc9a1/Klf3/Uso1/Pip4k2c/Ptpn1/Leprot/Calr/Map3k7/Jun/Ufsp2/Eif4ebp2/Vps54/Ube3a/Ddx5/Pip4k2b/Ctsd/Smarcc1/Mapk1/Hnrnpu/Pelp1/Zbtb7a/Wdtc1/Foxo1/Opa1/Cul5/Abhd2/Gkap1/Rbfox2/Bbs2/Cpe/Fech/Crk/Creb1/Med1/Rangap1/Trerf1"
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis",122,0.476820779128432,1.41951394647098,0.00456272365605592,0.0401889369363902,0.0297593422612468,2307,"tags=45%, list=27%, signal=33%","Itpr1/Plcb4/Cngb1/Atp2c2/Grina/Osbpl2/Pkd2/Pacs2/Letm1/Atp2c1/Akap6/Slc24a2/Rap1gds1/Stim2/Sv2a/Tspoap1/Camk2d/Clcc1/Drd2/Clstn1/Slc25a23/Cacna1a/Jph3/Cacnb2/Tmbim6/Erc1/Tmco1/Cdh23/Diaph1/Ank2/App/Trpc1/Pdzd8/Ibtk/Cacna1d/Kctd17/Chd7/Slc24a4/Atp1b1/Afg3l2/Tmem38a/Psen1/Myo5a/Hap1/Atp2a2/Atp13a2/Mfn2/Psen2/Ghitm/Tmem64/Calm2/Thada/Ywhae/Vps54/Dmtn"
"GO:0010586","GO:0010586","miRNA metabolic process",52,0.560173574032063,1.54435065756868,0.00459238622834777,0.0403641436368184,0.0298890803573989,2395,"tags=58%, list=28%, signal=42%","Tead1/Pou2f1/Ddx17/Khsrp/Tgfbr1/Smarca4/Tut7/Nfatc3/Zswim8/Ago2/Foxo3/Dicer1/Rc3h1/App/Ago1/Ago4/Rc3h2/Ncor1/Tent4b/Ctcf/Bmpr1a/Egr1/Ep300/Tut4/Yy1/Drosha/Hif1a/Jun/Ddx5/Smad1"
"GO:0006607","GO:0006607","NLS-bearing protein import into nucleus",12,0.738069267385274,1.61911997592522,0.00467638615748509,0.0410151830500444,0.030371165881443,1419,"tags=58%, list=17%, signal=49%","Kpna1/Kpna4/Ranbp2/Kpna6/Ipo5/Kpnb1/Mbtps1"
"GO:1901880","GO:1901880","negative regulation of protein depolymerization",50,0.558011825770787,1.53479581746769,0.00468733982301783,0.0410241542561158,0.0303778089332957,2797,"tags=64%, list=33%, signal=43%","Map1a/Taok1/Pik3ca/Sptbn4/Map1b/Sptbn1/Nav3/Sptan1/Clasp2/Camsap1/Tmod3/Ttbk2/Add2/Arhgef2/Atxn7/Hdac6/Add1/Clasp1/Apc/Hdgfl3/Specc1l/Dmtn/Lima1/Camsap2/Flii/Wdr47/Carmil1/Tmod2/Eml4/Bbof1/Tpm1/Capza1"
"GO:0034086","GO:0034086","maintenance of sister chromatid cohesion",10,0.772309235805563,1.62629871210043,0.00472533355827956,0.041182179175639,0.0304948241624704,815,"tags=60%, list=10%, signal=54%","Nipbl/Rb1/Slf2/Tnks/Smc5/Atrx"
"GO:0034088","GO:0034088","maintenance of mitotic sister chromatid cohesion",10,0.772309235805563,1.62629871210043,0.00472533355827956,0.041182179175639,0.0304948241624704,815,"tags=60%, list=10%, signal=54%","Nipbl/Rb1/Slf2/Tnks/Smc5/Atrx"
"GO:1903035","GO:1903035","negative regulation of response to wounding",25,0.641814553498244,1.60832906271672,0.00474309368879926,0.0412499369019574,0.03054499780532,703,"tags=28%, list=8%, signal=26%","Ptprs/Slc12a2/Rtn4rl1/Tmprss6/D130043K22Rik/Clasp2/Serpine2"
"GO:0051954","GO:0051954","positive regulation of amine transport",21,0.662016964568212,1.62331576377543,0.00477832741518,0.0414690557817407,0.0307072522523509,1731,"tags=52%, list=20%, signal=42%","Slc7a5/Slc12a2/Itgb1/Drd2/Pink1/Gabbr1/Kcnb1/Arhgef11/Syt1/Stxbp1/Psen1"
"GO:0098771","GO:0098771","inorganic ion homeostasis",231,0.434860565179866,1.32828812212561,0.00479635132907389,0.0415382124536776,0.0307584617947451,2432,"tags=41%, list=29%, signal=30%","Slc12a7/Itpr1/Plcb4/Cngb1/Atp1a1/Slc12a2/Atp2c2/Tmprss6/Grina/Osbpl2/Mllt6/Tmem94/Pkd2/Pacs2/Ank3/Aplp2/Letm1/Atp2c1/Wnk1/Akap6/Xpr1/Slc24a2/Rap1gds1/Stim2/Sv2a/Tspoap1/Slc30a5/Camk2d/Slc39a10/Clcc1/Drd2/Clstn1/Slc39a9/Slc25a23/Cacna1a/Jph3/Cacnb2/Atp6ap1/Tmbim6/Erc1/Tmco1/Cdh23/Diaph1/Ank2/App/Kcnma1/Trpc1/Btbd9/Ank/Kcnq1/Enpp1/Pdzd8/Ibtk/Sod1/Cacna1d/Kctd17/Chd7/Eif2ak1/Hfe/Prnp/Abcb7/Slc24a4/Bmpr1a/Atp1b1/Afg3l2/Tmem38a/Psen1/Slc12a6/Trmt10a/Atp6v0a2/Myo5a/Hap1/Trpm7/Atp2a2/Nubp1/Atp13a2/Mfn2/Slc9a1/Slc17a6/Psen2/Klhl3/Ghitm/Tmem64/Calm2/Hif1a/Thada/Ywhae/Vps54/Ext2/Dmtn/Ireb2/Smad1/Cherp/Htt/Micu1"
"GO:0051928","GO:0051928","positive regulation of calcium ion transport",30,0.60341403703372,1.56395647887502,0.00484915222225341,0.0417330163127684,0.0309027113111149,1245,"tags=37%, list=15%, signal=31%","Itpr1/Ppp3ca/Atp2c2/Oga/Akap6/P2rx4/Stim2/Cacnb2/Ank2/Trpc1/Cacna1d"
"GO:0035330","GO:0035330","regulation of hippo signaling",30,0.603218783385392,1.56345041141622,0.00484915222225341,0.0417330163127684,0.0309027113111149,1543,"tags=47%, list=18%, signal=38%","Strip1/Nf2/Kpna4/Mob3b/Arrdc3/Shank2/Vcp/Prpf4b/Lats1/Kpnb1/Ppp2r1a/Strn4/Map4k4/Sike1"
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization",95,0.494411909756293,1.4490449512911,0.00484791054860872,0.0417330163127684,0.0309027113111149,2075,"tags=38%, list=24%, signal=29%","Dync1h1/Nf2/Cyfip1/Togaram1/Braf/Numa1/Map1b/Nav3/Clip1/Ccdc88a/Tgfbr1/Baiap2l1/Tsc1/Rictor/Akap9/Bin1/Nrp1/Pak1/Dstn/Nck1/Mecp2/Rock2/Limch1/Abi2/Plxna3/Ckap5/Dctn1/Slain2/Fchsd2/Ep300/Vps4b/Mtor/Apc/Nckap1/Gda/Cep295"
"GO:0003151","GO:0003151","outflow tract morphogenesis",29,0.62969306012777,1.62000374724183,0.0048872488165921,0.0419734404601704,0.031080742009009,2189,"tags=55%, list=26%, signal=41%","Robo2/Nipbl/Bmpr2/Lrp6/Robo1/Smarca4/Rbpj/Dicer1/Nrp1/Ankrd11/Atf2/Bmpr1a/Nedd4/Crkl/Hif1a/Jun"
"GO:0031632","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane",10,0.768601847047425,1.61849183723336,0.00496566882378676,0.0421215152177887,0.031190389283312,1671,"tags=70%, list=20%, signal=56%","Cacna1b/Syt11/Syt7/Rims2/Erc1/Syt1/Rims1"
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion",10,0.768601847047425,1.61849183723336,0.00496566882378676,0.0421215152177887,0.031190389283312,1671,"tags=70%, list=20%, signal=56%","Cacna1b/Syt11/Syt7/Rims2/Erc1/Syt1/Rims1"
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization",10,0.768601847047425,1.61849183723336,0.00496566882378676,0.0421215152177887,0.031190389283312,1671,"tags=70%, list=20%, signal=56%","Cacna1b/Syt11/Syt7/Rims2/Erc1/Syt1/Rims1"
"GO:0003300","GO:0003300","cardiac muscle hypertrophy",58,0.541591080711024,1.51138179441769,0.00496507781601954,0.0421215152177887,0.031190389283312,2441,"tags=52%, list=29%, signal=37%","Akap13/Ppp3ca/Mef2a/Foxp1/Akap6/Ece1/Errfi1/Rap1gds1/P2rx4/Camk2d/Nfatc3/Pak1/Rock2/Camta2/Rock1/Ep300/Fbxo32/Tomm70a/Kdm4a/Yy1/Gsk3b/Mtor/Atp2a2/Slc9a1/Akap1/Inpp5f/Smad1/Map2k4/Foxo1/Dyrk1a"
